ADM_CD,ADM_NM,lat,lng,행정동코드,시도,시군구,행정동명,행정동명_전체,총인구수,0_4세,5_9세,10_12세,13_15세,16_18세,19_24세,25_34세,35_49세,50_64세,65세이상
37011590,대이동,36.025251855822326,129.3379458433929,4711159000,경상북도,포항시 남구,대이동,경상북도 포항시 남구 대이동,23469.0,708.0,809.0,654.0,801.0,794.0,1411.0,3113.0,4916.0,6786.0,3477.0
37011600,상대동,36.01525589354369,129.3606202293608,4711152500,경상북도,포항시 남구,상대동,경상북도 포항시 남구 상대동,21997.0,193.0,369.0,356.0,385.0,371.0,862.0,2777.0,3718.0,5818.0,7148.0
37011610,해도동,36.019794262443966,129.37102046776215,4711154500,경상북도,포항시 남구,해도동,경상북도 포항시 남구 해도동,15260.0,124.0,181.0,179.0,196.0,216.0,406.0,1363.0,2294.0,4245.0,6056.0
37012110,흥해읍,36.10455926245953,129.35942422737347,4711325000,경상북도,포항시 북구,흥해읍,,,,,,,,,,,,
37012310,신광면,36.14672873694454,129.25806982562506,4711331000,경상북도,포항시 북구,신광면,,,,,,,,,,,,
37012320,청하면,36.19732879244194,129.31797703700727,4711332000,경상북도,포항시 북구,청하면,,,,,,,,,,,,
37012330,송라면,36.24347412588796,129.34317322744096,4711333000,경상북도,포항시 북구,송라면,,,,,,,,,,,,
37012340,기계면,36.08527666589003,129.1692160076658,4711334000,경상북도,포항시 북구,기계면,,,,,,,,,,,,
37012350,죽장면,36.22239894799901,129.16026969835147,4711335000,경상북도,포항시 북구,죽장면,,,,,,,,,,,,
37012360,기북면,36.15460419280232,129.18436888514253,4711336000,경상북도,포항시 북구,기북면,,,,,,,,,,,,
37012580,양학동,36.03226485901034,129.3452309273895,4711363000,경상북도,포항시 북구,양학동,경상북도 포항시 북구 양학동,16332.0,344.0,512.0,478.0,512.0,516.0,792.0,1789.0,3042.0,4771.0,3576.0
37012610,용흥동,36.03945773730784,129.35059997382174,4711366500,경상북도,포항시 북구,용흥동,경상북도 포항시 북구 용흥동,19188.0,265.0,466.0,431.0,478.0,516.0,845.0,1645.0,3121.0,5432.0,5989.0
37012630,우창동,36.06363930751933,129.35794982704138,4711368000,경상북도,포항시 북구,우창동,경상북도 포항시 북구 우창동,30384.0,824.0,1328.0,1018.0,1059.0,940.0,1316.0,3149.0,6576.0,7930.0,6244.0
37012640,두호동,36.06377687347249,129.3913037268203,4711369000,경상북도,포항시 북구,두호동,경상북도 포항시 북구 두호동,20392.0,513.0,671.0,548.0,574.0,619.0,980.0,2106.0,3709.0,5736.0,4936.0
37012650,장량동,36.08083116680154,129.3853533452078,4711370000,경상북도,포항시 북구,장량동,경상북도 포항시 북구 장량동,70353.0,2019.0,3175.0,2795.0,3019.0,2680.0,4012.0,8494.0,16416.0,17768.0,9975.0
37012660,환여동,36.07243790002205,129.3998221032824,4711371000,경상북도,포항시 북구,환여동,경상북도 포항시 북구 환여동,8226.0,163.0,283.0,288.0,316.0,336.0,377.0,685.0,1695.0,2043.0,2040.0
37012670,중앙동,36.04635482092024,129.36638050598697,4711352000,경상북도,포항시 북구,중앙동,경상북도 포항시 북구 중앙동,13088.0,153.0,178.0,158.0,185.0,194.0,435.0,1405.0,1998.0,3372.0,5010.0
37012680,죽도동,36.02549584397706,129.3581067668414,4711365500,경상북도,포항시 북구,죽도동,경상북도 포항시 북구 죽도동,17850.0,153.0,255.0,221.0,255.0,252.0,625.0,2197.0,2965.0,4552.0,6375.0
37020110,감포읍,35.79816488930222,129.4714486277894,4713025000,경상북도,경주시,감포읍,,,,,,,,,,,,
37020120,안강읍,35.97997118785299,129.17917955250834,4713025300,경상북도,경주시,안강읍,,,,,,,,,,,,
37020130,건천읍,35.837361252300134,129.08869245677215,4713025600,경상북도,경주시,건천읍,,,,,,,,,,,,
37020140,외동읍,35.71226567493457,129.31718658120337,4713025900,경상북도,경주시,외동읍,경상북도 경주시 외동읍,21431.0,518.0,591.0,334.0,310.0,359.0,618.0,1922.0,3822.0,6618.0,6339.0
37020320,양남면,35.70386731579056,129.41972985561785,4713032000,경상북도,경주시,양남면,,,,,,,,,,,,
37020330,내남면,35.7497094320676,129.17490309295545,4713033000,경상북도,경주시,내남면,,,,,,,,,,,,
37020340,산내면,35.745010514176,129.03137496237164,4713034000,경상북도,경주시,산내면,,,,,,,,,,,,
37020350,서면,35.892562233280174,129.0617950406326,4713035000,경상북도,경주시,서면,,,,,,,,,,,,
37020360,현곡면,35.89687778280032,129.17735904754022,4713036000,경상북도,경주시,현곡면,,,,,,,,,,,,
37020370,강동면,36.00275289119891,129.2662654223709,4713037000,경상북도,경주시,강동면,경상북도 경주시 강동면,5726.0,32.0,57.0,57.0,54.0,70.0,180.0,382.0,546.0,1804.0,2544.0
37020380,천북면,35.90441299675323,129.27933273328298,4713038000,경상북도,경주시,천북면,,,,,,,,,,,,
37020390,문무대왕면,35.80169383792186,129.39445880293275,4713031500,경상북도,경주시,문무대왕면,,,,,,,,,,,,
37020510,중부동,35.844172591656765,129.21061179677127,4713053000,경상북도,경주시,황오동,경상북도 경주시 황오동,9603.0,63.0,88.0,84.0,144.0,145.0,343.0,817.0,1277.0,2526.0,4116.0
37020550,성건동,35.8560451847261,129.1934350744018,4713055000,경상북도,경주시,성건동,경상북도 경주시 성건동,12179.0,99.0,120.0,101.0,158.0,202.0,1287.0,1229.0,1488.0,3075.0,4420.0
37020580,월성동,35.807801191543746,129.25138344958802,4713060500,경상북도,경주시,월성동,경상북도 경주시 월성동,5238.0,48.0,109.0,119.0,129.0,103.0,148.0,343.0,734.0,1519.0,1986.0
37020590,선도동,35.838568357583824,129.16777551536143,4713059000,경상북도,경주시,선도동,경상북도 경주시 선도동,13613.0,182.0,381.0,387.0,448.0,464.0,789.0,1422.0,2497.0,3981.0,3062.0
37020620,용강동,35.87345346716933,129.23386329491822,4713061500,경상북도,경주시,용강동,경상북도 경주시 용강동,24703.0,973.0,1456.0,1077.0,991.0,797.0,1043.0,2531.0,6317.0,5976.0,3542.0
37020630,황성동,35.869082844214056,129.2147065777711,4713062100,경상북도,경주시,황성동,경상북도 경주시 황성동,27938.0,656.0,1052.0,947.0,1047.0,1062.0,1700.0,3257.0,5646.0,8062.0,4509.0
37020640,동천동,35.85124570368619,129.2366554129757,4713063000,경상북도,경주시,동천동,경상북도 경주시 동천동,19878.0,210.0,397.0,376.0,482.0,544.0,1039.0,2489.0,3305.0,6080.0,4956.0
37020660,불국동,35.779301675055684,129.2965341549431,4713065000,경상북도,경주시,불국동,경상북도 경주시 불국동,9444.0,252.0,217.0,156.0,187.0,166.0,297.0,801.0,1671.0,2651.0,3046.0
37020670,보덕동,35.84947720548172,129.31684336959972,4713066000,경상북도,경주시,보덕동,경상북도 경주시 보덕동,1554.0,16.0,15.0,17.0,10.0,15.0,49.0,120.0,182.0,471.0,659.0
37020690,황남동,35.813843484254875,129.21167109302067,4713057000,경상북도,경주시,황남동,경상북도 경주시 황남동,3593.0,24.0,19.0,14.0,46.0,49.0,66.0,206.0,377.0,1001.0,1791.0
37030110,아포읍,36.14955241490503,128.23486796690125,4715025000,경상북도,김천시,아포읍,,,,,,,,,,,,
37030310,농소면,36.08698675812555,128.17947455159774,4715031000,경상북도,김천시,농소면,,,,,,,,,,,,
37030320,남면,36.10008694612294,128.23380079104112,4715032000,경상북도,김천시,남면,,,,,,,,,,,,
37030330,개령면,36.17154477183334,128.18416236932768,4715034000,경상북도,김천시,개령면,,,,,,,,,,,,
37030340,감문면,36.22169277014892,128.17573262323947,4715035000,경상북도,김천시,감문면,,,,,,,,,,,,
37030350,어모면,36.20338891164099,128.09400114555552,4715036000,경상북도,김천시,어모면,,,,,,,,,,,,
37030360,봉산면,36.16915503182408,128.03264159957888,4715037000,경상북도,김천시,봉산면,,,,,,,,,,,,
37030370,대항면,36.10398366364517,128.01475438128213,4715038000,경상북도,김천시,대항면,,,,,,,,,,,,
37030380,감천면,36.06564419074898,128.13644627988182,4715039000,경상북도,김천시,감천면,,,,,,,,,,,,
37030390,조마면,36.02119327989402,128.12147294051124,4715040000,경상북도,김천시,조마면,,,,,,,,,,,,
37030400,구성면,36.042830017762746,128.0175623825332,4715041000,경상북도,김천시,구성면,,,,,,,,,,,,
37030410,지례면,35.96370266527574,128.05112967196,4715042000,경상북도,김천시,지례면,,,,,,,,,,,,
37030420,부항면,36.00180543236618,127.93699166725892,4715043000,경상북도,김천시,부항면,,,,,,,,,,,,
37030430,대덕면,35.910313958979295,127.94358931890449,4715044000,경상북도,김천시,대덕면,,,,,,,,,,,,
37030440,증산면,35.88473565194573,128.02805999319344,4715045000,경상북도,김천시,증산면,,,,,,,,,,,,
37030550,양금동,36.09823229008401,128.10510177534292,4715056500,경상북도,김천시,양금동,경상북도 김천시 양금동,3321.0,24.0,32.0,44.0,57.0,55.0,96.0,182.0,337.0,863.0,1631.0
37030560,대신동,36.149130306095074,128.1098512682103,4715057500,경상북도,김천시,대신동,경상북도 김천시 대신동,22925.0,483.0,660.0,626.0,795.0,872.0,1791.0,2624.0,4275.0,6292.0,4507.0
37030580,대곡동,36.11505553008664,128.0821162601536,4715059500,경상북도,김천시,대곡동,경상북도 김천시 대곡동,20179.0,529.0,683.0,504.0,568.0,947.0,971.0,1847.0,3675.0,5430.0,5025.0
37030590,지좌동,36.11907411026608,128.14614426143086,4715061000,경상북도,김천시,지좌동,경상북도 김천시 지좌동,10307.0,221.0,306.0,230.0,280.0,311.0,548.0,1309.0,1988.0,2818.0,2296.0
37030600,자산동,36.123697662702135,128.12405077113044,4715051600,경상북도,김천시,자산동,경상북도 김천시 자산동,5689.0,58.0,71.0,64.0,84.0,81.0,165.0,474.0,766.0,1450.0,2476.0
37030610,평화남산동,36.120220163290405,128.1143708803912,4715053600,경상북도,김천시,평화남산동,경상북도 김천시 평화남산동,6747.0,63.0,68.0,75.0,97.0,131.0,232.0,666.0,975.0,1707.0,2733.0
37030620,율곡동,36.12383214178362,128.1855698748686,4715064000,경상북도,김천시,율곡동,경상북도 김천시 율곡동,23415.0,1317.0,1828.0,1299.0,1179.0,856.0,1007.0,3158.0,7298.0,4033.0,1440.0
37040110,풍산읍,36.59840709966532,128.54541302666507,4717025000,경상북도,안동시,풍산읍,경상북도 안동시 풍산읍,7969.0,201.0,111.0,117.0,153.0,159.0,273.0,731.0,1103.0,2121.0,3000.0
37040310,와룡면,36.63257558536556,128.7824292115506,4717031000,경상북도,안동시,와룡면,경상북도 안동시 와룡면,3642.0,20.0,29.0,23.0,32.0,57.0,107.0,182.0,261.0,988.0,1943.0
37040320,북후면,36.66352433267536,128.70343241858788,4717032000,경상북도,안동시,북후면,경상북도 안동시 북후면,2706.0,6.0,17.0,22.0,20.0,27.0,36.0,94.0,272.0,790.0,1422.0
37040330,서후면,36.62493177791646,128.65735319642613,4717033000,경상북도,안동시,서후면,경상북도 안동시 서후면,3574.0,21.0,27.0,21.0,29.0,35.0,316.0,246.0,364.0,891.0,1624.0
37040340,풍천면,36.51784752246334,128.50567234169517,4717034000,경상북도,안동시,풍천면,경상북도 안동시 풍천면,7523.0,301.0,236.0,125.0,135.0,127.0,243.0,1411.0,1562.0,1455.0,1928.0
37040350,일직면,36.4610247215287,128.64200494335842,4717035000,경상북도,안동시,일직면,경상북도 안동시 일직면,2349.0,8.0,17.0,15.0,26.0,32.0,40.0,71.0,176.0,646.0,1318.0
37040360,남후면,36.52970890430758,128.62929784112322,4717036000,경상북도,안동시,남후면,경상북도 안동시 남후면,1567.0,9.0,12.0,9.0,11.0,13.0,26.0,52.0,136.0,395.0,904.0
37040370,남선면,36.50638052374401,128.7504001988835,4717037000,경상북도,안동시,남선면,경상북도 안동시 남선면,1932.0,9.0,24.0,11.0,16.0,15.0,52.0,100.0,168.0,604.0,933.0
37040380,임하면,36.51648489275384,128.8472862578216,4717038000,경상북도,안동시,임하면,경상북도 안동시 임하면,2506.0,12.0,18.0,10.0,33.0,24.0,55.0,90.0,229.0,697.0,1338.0
37040390,길안면,36.40584957188313,128.91430903383323,4717039000,경상북도,안동시,길안면,경상북도 안동시 길안면,2509.0,10.0,8.0,9.0,17.0,24.0,31.0,71.0,184.0,738.0,1417.0
37040400,임동면,36.58672615471886,128.93578377157135,4717040000,경상북도,안동시,임동면,경상북도 안동시 임동면,1533.0,8.0,8.0,9.0,11.0,13.0,28.0,39.0,109.0,402.0,906.0
37040410,예안면,36.68158545773608,128.89568748141693,4717041000,경상북도,안동시,예안면,경상북도 안동시 예안면,1626.0,7.0,13.0,6.0,14.0,9.0,29.0,43.0,101.0,460.0,944.0
37040420,도산면,36.74906512871287,128.85444403479374,4717042000,경상북도,안동시,도산면,경상북도 안동시 도산면,1335.0,3.0,1.0,6.0,9.0,14.0,19.0,43.0,71.0,347.0,822.0
37040430,녹전면,36.75128967822458,128.76730742120756,4717043000,경상북도,안동시,녹전면,경상북도 안동시 녹전면,1535.0,12.0,9.0,10.0,10.0,16.0,18.0,35.0,114.0,394.0,917.0
37040510,중구동,36.56490980593956,128.73671969569477,4717051000,경상북도,안동시,중구동,경상북도 안동시 중구동,4750.0,64.0,78.0,59.0,78.0,87.0,340.0,565.0,690.0,1143.0,1646.0
37040520,명륜동,36.58240735406833,128.74277375847805,4717052000,경상북도,안동시,명륜동,경상북도 안동시 명륜동,4564.0,60.0,79.0,77.0,108.0,115.0,240.0,378.0,676.0,1301.0,1530.0
37040540,용상동,36.561595215718015,128.77744501757127,4717055500,경상북도,안동시,용상동,경상북도 안동시 용상동,24118.0,626.0,906.0,705.0,706.0,675.0,2928.0,2768.0,4567.0,5524.0,4713.0
37040560,태화동,36.56107236756711,128.70995644338075,4717060000,경상북도,안동시,태화동,경상북도 안동시 태화동,11864.0,247.0,319.0,253.0,268.0,265.0,498.0,1139.0,2171.0,3093.0,3611.0
37040580,평화동,36.5718386691434,128.71201429693434,4717062000,경상북도,안동시,평화동,경상북도 안동시 평화동,5735.0,69.0,123.0,135.0,140.0,139.0,261.0,525.0,861.0,1505.0,1977.0
37040590,안기동,36.591557628487806,128.71396942421217,4717063000,경상북도,안동시,안기동,경상북도 안동시 안기동,5689.0,87.0,105.0,118.0,136.0,136.0,269.0,519.0,874.0,1593.0,1852.0
37040600,옥동,36.55998623521273,128.69124716780416,4717065000,경상북도,안동시,옥동,경상북도 안동시 옥동,19694.0,407.0,750.0,653.0,777.0,732.0,1275.0,2107.0,3872.0,5113.0,4008.0
37040610,송하동,36.58026795079336,128.69136449704854,4717066000,경상북도,안동시,송하동,경상북도 안동시 송하동,14847.0,420.0,643.0,454.0,471.0,486.0,856.0,1700.0,2999.0,3897.0,2921.0
37040620,서구동,36.56486227006552,128.7217133852024,4717058500,경상북도,안동시,서구동,경상북도 안동시 서구동,8154.0,83.0,231.0,208.0,290.0,267.0,396.0,655.0,1331.0,2042.0,2651.0
37040630,강남동,36.543540416176526,128.71950795874494,4717069000,경상북도,안동시,강남동,경상북도 안동시 강남동,10024.0,299.0,412.0,358.0,415.0,428.0,709.0,1149.0,2046.0,2678.0,1530.0
37050110,선산읍,36.24520797645074,128.2965734968442,4719025000,경상북도,구미시,선산읍,,,,,,,,,,,,
37050120,고아읍,36.18330800173357,128.32441275453328,4719025300,경상북도,구미시,고아읍,,,,,,,,,,,,
37050130,산동읍,36.1817647955131,128.46198999499006,4719025600,경상북도,구미시,산동읍,경상북도 구미시 산동읍,30445.0,1995.0,2984.0,1841.0,1443.0,896.0,934.0,3627.0,11391.0,3773.0,1561.0
37050310,무을면,36.26527978858334,128.18819344001915,4719031000,경상북도,구미시,무을면,,,,,,,,,,,,
37050320,옥성면,36.303123808191145,128.2625175292543,4719032000,경상북도,구미시,옥성면,,,,,,,,,,,,
37050330,도개면,36.30362397543304,128.35021130702216,4719033000,경상북도,구미시,도개면,,,,,,,,,,,,
37050340,해평면,36.21934684521288,128.39693608193903,4719034000,경상북도,구미시,해평면,,,,,,,,,,,,
37050360,장천면,36.1526643030415,128.51182793792765,4719036000,경상북도,구미시,장천면,,,,,,,,,,,,
37050510,송정동,36.11907783433831,128.34854276410317,4719051000,경상북도,구미시,송정동,경상북도 구미시 송정동,23044.0,444.0,642.0,599.0,607.0,651.0,1258.0,3342.0,4732.0,6292.0,4477.0
37050550,도량동,36.143043930309645,128.32875170380848,4719055100,경상북도,구미시,도량동,경상북도 구미시 도량동,26062.0,423.0,884.0,817.0,892.0,894.0,1411.0,2554.0,5087.0,7930.0,5170.0
37050560,지산동,36.13789694241739,128.35848159409278,4719055500,경상북도,구미시,지산동,경상북도 구미시 지산동,1782.0,8.0,18.0,21.0,20.0,18.0,57.0,144.0,194.0,581.0,721.0
37050570,선주원남동,36.13020462755426,128.31019619536238,4719056500,경상북도,구미시,선주원남동,경상북도 구미시 선주원남동,35777.0,573.0,1298.0,1244.0,1442.0,1376.0,2912.0,3978.0,7786.0,10090.0,5078.0
37050590,형곡1동,36.11447538153689,128.3309936709619,4719058200,경상북도,구미시,형곡1동,경상북도 구미시 형곡1동,12333.0,174.0,381.0,343.0,416.0,402.0,705.0,1372.0,2292.0,3825.0,2423.0
37050600,형곡2동,36.102077047987294,128.33433960680446,4719058300,경상북도,구미시,형곡2동,경상북도 구미시 형곡2동,14653.0,137.0,302.0,297.0,397.0,470.0,907.0,1915.0,2499.0,4883.0,2846.0
37050610,신평1동,36.119451500865246,128.3624070808719,4719059000,경상북도,구미시,신평1동,경상북도 구미시 신평1동,4590.0,124.0,71.0,58.0,65.0,68.0,307.0,1106.0,876.0,1118.0,797.0
37050620,신평2동,36.12567150252914,128.36645875278626,4719060000,경상북도,구미시,신평2동,경상북도 구미시 신평2동,2812.0,79.0,100.0,56.0,63.0,56.0,136.0,408.0,597.0,762.0,555.0
37050660,광평동,36.109424850696456,128.35656957852234,4719063000,경상북도,구미시,광평동,경상북도 구미시 광평동,3934.0,52.0,88.0,87.0,101.0,96.0,216.0,639.0,841.0,1125.0,689.0
37050670,상모사곡동,36.09264167633248,128.3468091478237,4719064500,경상북도,구미시,상모사곡동,경상북도 구미시 상모사곡동,29751.0,708.0,1051.0,911.0,1057.0,1057.0,1930.0,4539.0,6739.0,8883.0,2876.0
37050690,임오동,36.07623252391304,128.36243477628824,4719066000,경상북도,구미시,임오동,경상북도 구미시 임오동,16687.0,387.0,716.0,687.0,743.0,660.0,973.0,1917.0,4366.0,4647.0,1591.0
37050700,인동동,36.09748945377781,128.45187573772162,4719067000,경상북도,구미시,인동동,경상북도 구미시 인동동,46334.0,987.0,1571.0,1472.0,1840.0,1719.0,2993.0,6892.0,12886.0,11082.0,4892.0
37050710,진미동,36.10468313422405,128.4087457982323,4719068000,경상북도,구미시,진미동,경상북도 구미시 진미동,15890.0,197.0,288.0,261.0,260.0,328.0,834.0,4726.0,5050.0,2821.0,1125.0
37050720,양포동,36.1347937031326,128.4146370557248,4719069000,경상북도,구미시,양포동,경상북도 구미시 양포동,47707.0,1668.0,2631.0,2178.0,2387.0,2037.0,4016.0,6355.0,14047.0,9506.0,2882.0
37050730,비산동,36.11926049530076,128.38120669084736,4719061000,경상북도,구미시,비산동,경상북도 구미시 비산동,12971.0,554.0,703.0,397.0,395.0,338.0,562.0,2020.0,3498.0,3240.0,1264.0
37050740,공단동,36.09331449554608,128.37887574592207,4719070000,경상북도,구미시,공단동,경상북도 구미시 공단동,4016.0,137.0,182.0,130.0,91.0,80.0,157.0,820.0,1108.0,921.0,390.0
37050750,원평동,36.12750987956585,128.33943235727895,4719053500,경상북도,구미시,원평동,경상북도 구미시 원평동,9436.0,358.0,386.0,170.0,184.0,167.0,305.0,1269.0,2387.0,2306.0,1904.0
37060110,풍기읍,36.907698595309526,128.48768846058078,4721025000,경상북도,영주시,풍기읍,,,,,,,,,,,,
37060310,이산면,36.81315580396527,128.69972129796076,4721031000,경상북도,영주시,이산면,,,,,,,,,,,,
37060320,평은면,36.74870282935905,128.7070190559888,4721032000,경상북도,영주시,평은면,,,,,,,,,,,,
37060330,문수면,36.74846736663405,128.62648725706055,4721033000,경상북도,영주시,문수면,,,,,,,,,,,,
37060340,장수면,36.78139564857189,128.5585257045567,4721034000,경상북도,영주시,장수면,,,,,,,,,,,,
37060350,안정면,36.84375442239049,128.55779574647778,4721035000,경상북도,영주시,안정면,,,,,,,,,,,,
37060360,봉현면,36.81965912198898,128.49993789575393,4721036000,경상북도,영주시,봉현면,,,,,,,,,,,,
37060370,순흥면,36.92842971690645,128.55300703410836,4721037000,경상북도,영주시,순흥면,,,,,,,,,,,,
37060380,단산면,36.96025638941391,128.59327012661316,4721038000,경상북도,영주시,단산면,,,,,,,,,,,,
37060390,부석면,36.980835639150826,128.65621329891056,4721039000,경상북도,영주시,부석면,,,,,,,,,,,,
37060510,상망동,36.85592345206459,128.62724382539642,4721051000,경상북도,영주시,상망동,경상북도 영주시 상망동,6835.0,88.0,175.0,143.0,215.0,269.0,363.0,463.0,1001.0,2019.0,2099.0
37060530,하망동,36.82333669344398,128.63635762718317,4721052500,경상북도,영주시,하망동,경상북도 영주시 하망동,5645.0,75.0,134.0,139.0,208.0,281.0,243.0,358.0,824.0,1510.0,1873.0
37060550,영주1동,36.82921743320725,128.62040775658397,4721055000,경상북도,영주시,영주1동,경상북도 영주시 영주1동,3363.0,31.0,60.0,45.0,59.0,65.0,128.0,212.0,440.0,868.0,1455.0
37060580,영주2동,36.81972640813359,128.61800524348672,4721056000,경상북도,영주시,영주2동,경상북도 영주시 영주2동,4403.0,42.0,75.0,62.0,84.0,93.0,141.0,265.0,556.0,1175.0,1910.0
37060590,휴천1동,36.81157027064352,128.65120771848603,4721059000,경상북도,영주시,휴천1동,경상북도 영주시 휴천1동,6870.0,194.0,254.0,207.0,294.0,379.0,366.0,647.0,1234.0,1771.0,1524.0
37060600,휴천2동,36.80765892259427,128.61928958881015,4721060000,경상북도,영주시,휴천2동,경상북도 영주시 휴천2동,9470.0,139.0,192.0,161.0,201.0,201.0,688.0,853.0,1361.0,2481.0,3193.0
37060610,휴천3동,36.79573930399151,128.64821714657216,4721061000,경상북도,영주시,휴천3동,경상북도 영주시 휴천3동,6828.0,93.0,149.0,132.0,179.0,146.0,303.0,601.0,998.0,1981.0,2246.0
37060620,가흥1동,36.80194098672463,128.60504691888286,4721062000,경상북도,영주시,가흥1동,경상북도 영주시 가흥1동,14889.0,455.0,755.0,556.0,651.0,584.0,932.0,1764.0,3542.0,3508.0,2142.0
37060630,가흥2동,36.84332815055319,128.60566693599978,4721063000,경상북도,영주시,가흥2동,경상북도 영주시 가흥2동,9836.0,289.0,319.0,292.0,334.0,311.0,524.0,1079.0,1941.0,2522.0,2225.0
37070110,금호읍,35.92373255328401,128.89079758355714,4723025000,경상북도,영천시,금호읍,,,,,,,,,,,,
37070310,청통면,35.982530971384165,128.8350738495905,4723031000,경상북도,영천시,청통면,,,,,,,,,,,,
37070320,신녕면,36.05773930741449,128.76221096737115,4723032000,경상북도,영천시,신녕면,,,,,,,,,,,,
37070330,화산면,36.048844123551326,128.84448920960705,4723033000,경상북도,영천시,화산면,,,,,,,,,,,,
37070340,화북면,36.12755061043912,128.94837249104336,4723034000,경상북도,영천시,화북면,,,,,,,,,,,,
37070350,화남면,36.083366307460224,128.87769842690096,4723035000,경상북도,영천시,화남면,,,,,,,,,,,,
37070360,자양면,36.1092553103413,129.03733139094354,4723036000,경상북도,영천시,자양면,,,,,,,,,,,,
37070370,임고면,36.04424851009446,129.0527042871142,4723037000,경상북도,영천시,임고면,,,,,,,,,,,,
37070380,고경면,35.97868041318149,129.0421245456879,4723038000,경상북도,영천시,고경면,,,,,,,,,,,,
37070390,북안면,35.89426051464481,129.00098434995996,4723039000,경상북도,영천시,북안면,,,,,,,,,,,,
37070400,대창면,35.865139952655966,128.92299175989908,4723040000,경상북도,영천시,대창면,,,,,,,,,,,,
37070510,동부동,35.99142203266355,128.9501077507657,4723051000,경상북도,영천시,동부동,경상북도 영천시 동부동,25608.0,594.0,912.0,722.0,801.0,742.0,1189.0,2583.0,4924.0,7258.0,5883.0
37070520,중앙동,36.00192926188815,128.92739820993978,4723052000,경상북도,영천시,중앙동,경상북도 영천시 중앙동,8705.0,196.0,319.0,243.0,247.0,257.0,421.0,939.0,1605.0,2260.0,2218.0
37070530,서부동,35.97163668922334,128.89949757880174,4723053500,경상북도,영천시,서부동,경상북도 영천시 서부동,4222.0,44.0,36.0,37.0,66.0,91.0,159.0,321.0,520.0,1237.0,1711.0
37070540,완산동,35.961245083136355,128.9535932737391,4723054000,경상북도,영천시,완산동,경상북도 영천시 완산동,9733.0,475.0,398.0,229.0,269.0,264.0,414.0,1007.0,2049.0,2472.0,2156.0
37070550,남부동,35.92347240564441,128.95985636220658,4723055500,경상북도,영천시,남부동,경상북도 영천시 남부동,3703.0,73.0,85.0,62.0,64.0,53.0,99.0,297.0,567.0,1068.0,1335.0
37080110,함창읍,36.55137768928718,128.19260483776617,4725025000,경상북도,상주시,함창읍,,,,,,,,,,,,
37080320,중동면,36.43130091837715,128.27917314116849,4725031000,경상북도,상주시,중동면,경상북도 상주시 중동면,1282.0,9.0,13.0,11.0,11.0,21.0,25.0,38.0,104.0,347.0,703.0
37080330,낙동면,36.36157315202473,128.2223462439676,4725033000,경상북도,상주시,낙동면,경상북도 상주시 낙동면,2790.0,20.0,30.0,44.0,50.0,47.0,48.0,106.0,220.0,731.0,1494.0
37080340,청리면,36.332573446806464,128.13646513593773,4725034000,경상북도,상주시,청리면,,,,,,,,,,,,
37080350,공성면,36.29393165580602,128.08710482840397,4725035000,경상북도,상주시,공성면,,,,,,,,,,,,
37080360,외남면,36.35994645215104,128.08259116209533,4725036000,경상북도,상주시,외남면,,,,,,,,,,,,
37080370,내서면,36.40674722833773,128.06151621517057,4725037000,경상북도,상주시,내서면,,,,,,,,,,,,
37080380,모동면,36.29850732514629,127.96268006751924,4725038000,경상북도,상주시,모동면,경상북도 상주시 모동면,2422.0,11.0,27.0,33.0,46.0,94.0,50.0,88.0,241.0,715.0,1117.0
37080390,모서면,36.3300448243875,127.89695436760036,4725039000,경상북도,상주시,모서면,,,,,,,,,,,,
37080400,화동면,36.39800377072062,127.9724422198806,4725040000,경상북도,상주시,화동면,경상북도 상주시 화동면,1792.0,18.0,23.0,17.0,30.0,27.0,37.0,64.0,171.0,524.0,881.0
37080410,화서면,36.455526800640754,127.96012373321877,4725041000,경상북도,상주시,화서면,,,,,,,,,,,,
37080420,화북면,36.581819798196165,127.86860416791733,4725042000,경상북도,상주시,화북면,,,,,,,,,,,,
37080430,외서면,36.481843092669706,128.05120541936714,4725043000,경상북도,상주시,외서면,,,,,,,,,,,,
37080440,은척면,36.55052544240206,128.0680221071118,4725044000,경상북도,상주시,은척면,,,,,,,,,,,,
37080450,공검면,36.51677734005915,128.14122505474694,4725045000,경상북도,상주시,공검면,,,,,,,,,,,,
37080460,이안면,36.576717643747,128.11876304548997,4725046000,경상북도,상주시,이안면,,,,,,,,,,,,
37080470,화남면,36.44660100723523,127.8931506431256,4725047000,경상북도,상주시,화남면,,,,,,,,,,,,
37080480,사벌국면,36.48539063745994,128.22197865491898,4725032500,경상북도,상주시,사벌국면,,,,,,,,,,,,
37080520,남원동,36.41069136529838,128.1331994939464,4725052000,경상북도,상주시,남원동,경상북도 상주시 남원동,10757.0,204.0,328.0,294.0,335.0,424.0,501.0,946.0,1864.0,2833.0,3028.0
37080530,북문동,36.44399519836195,128.15977481295795,4725053000,경상북도,상주시,북문동,경상북도 상주시 북문동,9070.0,219.0,302.0,268.0,261.0,250.0,388.0,979.0,1738.0,2360.0,2305.0
37080540,계림동,36.4404081291423,128.1901878078511,4725054000,경상북도,상주시,계림동,경상북도 상주시 계림동,8663.0,298.0,346.0,255.0,256.0,287.0,360.0,779.0,1664.0,2231.0,2187.0
